DATE,FIPS,DS_TEMP_VARIATION_PREVIOUS_DAY,DS_DAILY_CLOUDCOVER,DS_WEATHER_ICON,DS_DAILY_LOW_TEMP,DS_DAILY_HIGH_TEMP,DS_DAILY_TOTAL_RAINFALL,STORE_BRAND_ID,TOTAL_TRAFFIC,DINEIN_TRAFFIC,DRIVETHRU_TRAFFIC
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-347,55,39,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1401,86,77,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,Jan-99,78,69,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-352,91,76,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-351,135,118,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1813,64,46,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,Jan-65,78,61,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1066,127,111,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-962,44,33,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-983,84,72,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-657,99,71,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1737,58,45,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,Jan-78,79,48,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,10-Jan,72,28,13
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1855,112,78,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,Jan-81,62,50,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-399,117,92,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1161,48,30,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-325,55,44,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1321,113,23,61
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,3-1101688,191,43,126
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,Jan-72,92,32,52
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,Jan-71,116,28,52
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,1-1627,97,57,0
12/24/19,53033,-1.75,0.61,snow,23.85,36.29,0.00075,3-1101754,160,24,112
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,31-Jan,230,173,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-405,139,102,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-755,432,323,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1162,64,64,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-602,282,233,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1589,188,111,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-92,219,122,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-48,156,96,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-350,275,172,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-532,200,92,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-504,252,189,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-347,255,178,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1401,219,136,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-99,148,109,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-352,355,273,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-351,223,173,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1813,165,105,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-65,229,129,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1066,315,215,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-962,132,93,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-983,267,202,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-657,240,149,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1737,209,139,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-78,259,116,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,10-Jan,154,59,66
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1855,243,130,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-81,136,86,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-399,212,151,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1161,118,55,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-325,327,239,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1321,349,70,125
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,3-1101688,213,51,138
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-72,217,56,99
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,Jan-71,302,51,121
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,1-1627,223,125,0
1/8/20,53033,-7.45,0.9,rain,25.9,37.02,0.03276,3-1101754,207,39,141
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,31-Jan,234,171,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-405,160,123,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-755,468,330,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1162,69,67,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-602,291,238,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1589,189,99,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-92,213,112,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-48,173,102,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-350,292,177,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-532,191,86,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-504,228,161,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-347,213,140,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1401,230,147,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-99,147,114,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-352,336,254,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-351,254,195,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1813,146,92,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-65,245,159,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1066,325,242,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-962,113,71,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-983,282,223,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-657,233,134,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1737,218,144,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-78,339,162,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,10-Jan,163,67,66
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1855,269,147,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-81,124,85,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-399,226,152,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1161,144,86,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-325,323,235,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1321,332,49,121
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,3-1101688,196,39,130
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-72,214,57,94
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,Jan-71,285,45,101
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,1-1627,215,118,0
1/9/20,53033,-3.95,0.83,snow,23.67,33.07,0.00239,3-1101754,192,29,134
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,31-Jan,218,179,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-405,117,96,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-755,77,52,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1162,98,95,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1589,76,64,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-92,96,69,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-48,77,61,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-350,83,59,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-532,85,47,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-504,116,96,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-347,104,67,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1401,90,70,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-99,103,82,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-352,68,56,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-351,178,146,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1813,120,88,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-65,100,76,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1066,91,71,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-962,99,85,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-657,95,47,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1737,119,89,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-78,81,64,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,10-Jan,128,46,68
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1855,163,122,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-81,130,98,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-399,163,131,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1161,94,78,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1321,135,30,72
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,3-1101688,242,50,174
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-72,120,39,56
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,Jan-71,131,34,54
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,1-1627,141,92,0
1/11/20,53033,-0.86,0.93,rain,30.93,36.05,0.06024,3-1101754,260,52,172
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-347,224,135,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,31-Jan,262,189,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-405,164,127,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-755,418,290,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1162,74,70,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-602,258,206,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1589,177,79,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-92,193,90,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-48,139,84,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-350,250,149,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-532,210,83,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-504,206,141,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1401,191,125,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-99,152,113,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-352,326,245,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-351,204,159,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1813,147,95,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-65,208,130,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1066,290,204,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-962,130,102,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-983,264,196,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-657,204,113,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1737,208,139,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-78,303,135,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,10-Jan,158,52,73
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1855,272,158,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-81,146,93,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-399,218,159,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1161,134,81,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-325,255,165,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1321,323,51,129
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,3-1101688,259,49,177
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-72,220,56,98
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,Jan-71,286,23,126
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,1-1627,214,106,0
1/24/20,53033,0.38,0.89,rain,37.32,43.19,0.04588,3-1101754,261,49,174
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,31-Jan,211,161,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-405,138,102,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-755,422,296,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1162,63,58,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-602,279,239,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1589,187,91,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-92,191,91,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-48,140,92,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-350,288,177,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-532,199,80,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-504,216,147,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-347,209,134,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1401,195,124,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-99,151,112,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-352,366,272,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-351,179,147,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1813,121,59,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-65,224,115,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1066,290,201,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-962,119,85,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-983,268,197,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-657,219,118,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1737,184,106,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-78,294,119,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,10-Jan,148,53,53
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1855,238,139,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-81,119,83,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-399,225,149,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1161,114,63,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-325,313,216,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1321,329,64,123
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,3-1101688,179,44,118
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-72,204,49,88
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,Jan-71,306,58,118
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,1-1627,196,102,0
2/4/20,53033,0.81,0.9,snow,19.18,34.61,0.02102,3-1101754,208,37,142
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,31-Jan,238,185,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-405,111,88,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-755,59,38,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1162,99,98,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1589,81,64,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-92,75,48,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-48,86,72,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-350,101,83,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-532,100,54,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-504,120,95,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-347,98,63,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1401,95,70,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-99,90,71,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-352,89,76,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-351,173,141,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1813,104,72,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-65,78,63,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1066,107,81,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-962,67,57,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-657,103,55,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1737,97,69,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-78,75,57,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,10-Jan,137,54,52
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1855,163,109,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-81,137,95,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-399,179,155,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1161,74,52,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1321,140,45,76
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,3-1101688,238,55,158
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-72,122,31,65
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,Jan-71,138,24,60
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,1-1627,135,84,0
2/15/20,53033,3.14,0.92,rain,30.96,40.52,0.04222,3-1101754,214,39,141
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-405,96,75,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-755,70,58,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1162,71,66,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1589,93,75,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-92,78,67,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-48,78,68,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-350,69,49,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-532,77,38,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-504,81,67,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-347,106,72,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,31-Jan,175,134,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-99,79,71,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-352,62,57,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-351,129,103,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1813,110,79,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-65,67,52,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1066,82,69,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-962,49,45,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-657,99,39,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1737,94,76,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-78,54,46,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,10-Jan,122,53,38
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1855,160,120,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-81,130,95,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-399,148,121,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1161,58,46,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1401,95,66,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1321,131,27,81
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,3-1101688,252,41,178
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-72,117,44,63
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,Jan-71,98,18,51
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,1-1627,145,97,0
2/16/20,53033,-3.4,0.79,rain,28.84,37.12,0.02581,3-1101754,226,49,140
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-347,259,166,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,31-Jan,260,189,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-405,168,132,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-755,334,247,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1162,102,95,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-602,237,200,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1589,177,93,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-92,187,109,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-48,147,98,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-350,266,171,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-532,208,91,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-504,205,142,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1401,208,143,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-99,144,113,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-352,280,210,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-351,276,223,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1813,139,91,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-65,176,114,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1066,305,217,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-962,129,93,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-983,262,202,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-657,216,119,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1737,187,119,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-78,303,136,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,10-Jan,164,58,73
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1855,301,190,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-81,160,106,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-399,234,168,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1161,139,75,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-325,259,170,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1321,321,77,114
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,3-1101688,246,54,166
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-72,208,64,98
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,Jan-71,279,51,111
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,1-1627,228,135,0
2/21/20,53033,0.33,0.21,clear-day,28.14,46.17,0.0001,3-1101754,243,36,172
3/14/20,53033,0.16,0.6,partly-cloudy-day,24.17,36.73,0.00021,31-Jan,138,107,0
3/14/20,53033,0.16,0.6,partly-cloudy-day,24.17,36.73,0.00021,1-405,70,54,0
3/14/20,53033,0.16,0.6,partly-cloudy-day,24.17,36.73,0.00021,1-1162,40,37,0
3/14/20,53033,0.16,0.6,partly-cloudy-day,24.17,36.73,0.00021,1-1589,52,40,0
